assessment_type,parameter_prescribing_txt_id,parameter_type,schedule_code
"IMMEDIATE","22679","CLINICAL_TREATMENT","4535"
"IMMEDIATE","22680","CLINICAL_TREATMENT","4535"
"IMMEDIATE","22685","CLINICAL_TREATMENT","4535"
"IMMEDIATE","22687","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","22689","TREATMENT_LOCATION","4535"
"IMMEDIATE","22691","POPULATION_AGE","4535"
"IMMEDIATE","22693","CLINICAL_PATIENT","4535"
"IMMEDIATE","22737","CLINICAL_PATIENT","4535"
"IMMEDIATE","22742","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","22767","CLINICAL_CONDITION","4535"
"IMMEDIATE","22769","CLINICAL_CONDITION","4535"
"IMMEDIATE","22791","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","22832","CLINICAL_CONDITION","4535"
"IMMEDIATE","22834","CLINICAL_PATIENT","4535"
"IMMEDIATE","22838","CLINICAL_PATIENT","4535"
"IMMEDIATE","22839","CLINICAL_PATIENT","4535"
"IMMEDIATE","22845","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","22851","CLINICAL_PATIENT","4535"
"IMMEDIATE","22920","CLINICAL_PATIENT","4535"
"IMMEDIATE","22924","CLINICAL_CONDITION","4535"
"IMMEDIATE","22925","CLINICAL_TREATMENT","4535"
"IMMEDIATE","22935","CLINICAL_PATIENT","4535"
"IMMEDIATE","22956","CLINICAL_CONDITION","4535"
"IMMEDIATE","22957","CLINICAL_CONDITION","4535"
"IMMEDIATE","22966","CLINICAL_PATIENT","4535"
"IMMEDIATE","22971","CLINICAL_PATIENT","4535"
"IMMEDIATE","22973","CLINICAL_CONDITION","4535"
"IMMEDIATE","22975","CLINICAL_CONDITION","4535"
"IMMEDIATE","22977","CLINICAL_CONDITION","4535"
"IMMEDIATE","22979","CLINICAL_CONDITION","4535"
"IMMEDIATE","22981","CLINICAL_CONDITION","4535"
"IMMEDIATE","22983","CLINICAL_TREATMENT","4535"
"IMMEDIATE","22986","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","22987","CLINICAL_PATIENT","4535"
"IMMEDIATE","22988","CLINICAL_PATIENT","4535"
"IMMEDIATE","22989","CLINICAL_CONDITION","4535"
"IMMEDIATE","22991","CLINICAL_TREATMENT","4535"
"IMMEDIATE","22992","CLINICAL_PATIENT","4535"
"IMMEDIATE","22994","POPULATION_AGE","4535"
"IMMEDIATE","22998","CLINICAL_PATIENT","4535"
"IMMEDIATE","23007","CLINICAL_PATIENT","4535"
"IMMEDIATE","23015","CLINICAL_PATIENT","4535"
"IMMEDIATE","23017","CLINICAL_PATIENT","4535"
"IMMEDIATE","23022","CLINICAL_PATIENT","4535"
"IMMEDIATE","23023","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23059","CLINICAL_PATIENT","4535"
"IMMEDIATE","23066","CLINICAL_PATIENT","4535"
"IMMEDIATE","23068","CLINICAL_CONDITION","4535"
"IMMEDIATE","23083","CLINICAL_PATIENT","4535"
"IMMEDIATE","23088","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23101","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23106","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23109","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23114","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23141","CLINICAL_PATIENT","4535"
"IMMEDIATE","23234","CLINICAL_PATIENT","4535"
"IMMEDIATE","23235","CLINICAL_PATIENT","4535"
"IMMEDIATE","23236","CLINICAL_PATIENT","4535"
"IMMEDIATE","23237","CLINICAL_PATIENT","4535"
"IMMEDIATE","23276","CLINICAL_PATIENT","4535"
"IMMEDIATE","23277","CLINICAL_PATIENT","4535"
"IMMEDIATE","23278","CLINICAL_PATIENT","4535"
"IMMEDIATE","23279","CLINICAL_CONDITION","4535"
"IMMEDIATE","23280","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23283","CLINICAL_PATIENT","4535"
"IMMEDIATE","23284","CLINICAL_PATIENT","4535"
"IMMEDIATE","23292","CLINICAL_PATIENT","4535"
"IMMEDIATE","23293","CLINICAL_PATIENT","4535"
"IMMEDIATE","23300","CLINICAL_PATIENT","4535"
"IMMEDIATE","23302","CLINICAL_PATIENT","4535"
"IMMEDIATE","23304","CLINICAL_PATIENT","4535"
"IMMEDIATE","23306","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23308","CLINICAL_PATIENT","4535"
"IMMEDIATE","23316","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23322","CLINICAL_PATIENT","4535"
"IMMEDIATE","23326","CLINICAL_CONDITION","4535"
"IMMEDIATE","23328","CLINICAL_CONDITION","4535"
"IMMEDIATE","23329","CLINICAL_CONDITION","4535"
"IMMEDIATE","23351","CLINICAL_PATIENT","4535"
"IMMEDIATE","23354","CLINICAL_PATIENT","4535"
"IMMEDIATE","23355","CLINICAL_PATIENT","4535"
"IMMEDIATE","23363","CLINICAL_PATIENT","4535"
"IMMEDIATE","23364","CLINICAL_PATIENT","4535"
"IMMEDIATE","23365","CLINICAL_PATIENT","4535"
"IMMEDIATE","23366","CLINICAL_PATIENT","4535"
"IMMEDIATE","23367","CLINICAL_PATIENT","4535"
"IMMEDIATE","23369","CLINICAL_PATIENT","4535"
"IMMEDIATE","23375","CLINICAL_PATIENT","4535"
"IMMEDIATE","23377","CLINICAL_PATIENT","4535"
"IMMEDIATE","23378","CLINICAL_PATIENT","4535"
"IMMEDIATE","23380","CLINICAL_PATIENT","4535"
"IMMEDIATE","23382","CLINICAL_PATIENT","4535"
"IMMEDIATE","23383","CLINICAL_PATIENT","4535"
"IMMEDIATE","23384","CLINICAL_PATIENT","4535"
"IMMEDIATE","23389","CLINICAL_PATIENT","4535"
"IMMEDIATE","23390","CLINICAL_PATIENT","4535"
"IMMEDIATE","23393","CLINICAL_PATIENT","4535"
"IMMEDIATE","23395","CLINICAL_PATIENT","4535"
"IMMEDIATE","23396","CLINICAL_PATIENT","4535"
"IMMEDIATE","23399","CLINICAL_PATIENT","4535"
"IMMEDIATE","23400","CLINICAL_PATIENT","4535"
"IMMEDIATE","23401","CLINICAL_PATIENT","4535"
"IMMEDIATE","23402","CLINICAL_PATIENT","4535"
"IMMEDIATE","23406","CLINICAL_PATIENT","4535"
"IMMEDIATE","23407","CLINICAL_PATIENT","4535"
"IMMEDIATE","23410","CLINICAL_PATIENT","4535"
"IMMEDIATE","23411","CLINICAL_PATIENT","4535"
"IMMEDIATE","23412","CLINICAL_PATIENT","4535"
"IMMEDIATE","23413","CLINICAL_PATIENT","4535"
"IMMEDIATE","23422","CLINICAL_PATIENT","4535"
"IMMEDIATE","23423","CLINICAL_PATIENT","4535"
"IMMEDIATE","23424","CLINICAL_PATIENT","4535"
"IMMEDIATE","23425","CLINICAL_PATIENT","4535"
"IMMEDIATE","23426","CLINICAL_PATIENT","4535"
"IMMEDIATE","23427","CLINICAL_PATIENT","4535"
"IMMEDIATE","23428","CLINICAL_PATIENT","4535"
"IMMEDIATE","23430","CLINICAL_PATIENT","4535"
"IMMEDIATE","23431","CLINICAL_PATIENT","4535"
"IMMEDIATE","23432","CLINICAL_PATIENT","4535"
"IMMEDIATE","23433","CLINICAL_PATIENT","4535"
"IMMEDIATE","23435","CLINICAL_PATIENT","4535"
"IMMEDIATE","23436","CLINICAL_PATIENT","4535"
"IMMEDIATE","23437","CLINICAL_PATIENT","4535"
"IMMEDIATE","23439","CLINICAL_PATIENT","4535"
"IMMEDIATE","23440","CLINICAL_PATIENT","4535"
"IMMEDIATE","23445","CLINICAL_PATIENT","4535"
"IMMEDIATE","23448","CLINICAL_PATIENT","4535"
"IMMEDIATE","23451","CLINICAL_PATIENT","4535"
"IMMEDIATE","23454","CLINICAL_PATIENT","4535"
"IMMEDIATE","23455","CLINICAL_PATIENT","4535"
"IMMEDIATE","23456","CLINICAL_PATIENT","4535"
"IMMEDIATE","23460","CLINICAL_PATIENT","4535"
"IMMEDIATE","23461","CLINICAL_PATIENT","4535"
"IMMEDIATE","23462","CLINICAL_PATIENT","4535"
"IMMEDIATE","23464","CLINICAL_PATIENT","4535"
"IMMEDIATE","23465","CLINICAL_PATIENT","4535"
"IMMEDIATE","23467","CLINICAL_PATIENT","4535"
"IMMEDIATE","23468","CLINICAL_PATIENT","4535"
"IMMEDIATE","23469","CLINICAL_PATIENT","4535"
"IMMEDIATE","23470","CLINICAL_PATIENT","4535"
"IMMEDIATE","23471","CLINICAL_PATIENT","4535"
"IMMEDIATE","23472","CLINICAL_PATIENT","4535"
"IMMEDIATE","23474","CLINICAL_PATIENT","4535"
"IMMEDIATE","23475","CLINICAL_PATIENT","4535"
"IMMEDIATE","23480","CLINICAL_PATIENT","4535"
"IMMEDIATE","23483","CLINICAL_PATIENT","4535"
"IMMEDIATE","23484","CLINICAL_PATIENT","4535"
"IMMEDIATE","23489","CLINICAL_PATIENT","4535"
"IMMEDIATE","23500","CLINICAL_PATIENT","4535"
"IMMEDIATE","23581","CLINICAL_PATIENT","4535"
"IMMEDIATE","23589","CLINICAL_PATIENT","4535"
"IMMEDIATE","23590","CLINICAL_PATIENT","4535"
"IMMEDIATE","23595","CLINICAL_PATIENT","4535"
"IMMEDIATE","23597","CLINICAL_PATIENT","4535"
"IMMEDIATE","23601","CLINICAL_CONDITION","4535"
"IMMEDIATE","23602","CLINICAL_CONDITION","4535"
"IMMEDIATE","23604","CLINICAL_CONDITION","4535"
"IMMEDIATE","23617","CLINICAL_PATIENT","4535"
"IMMEDIATE","23618","CLINICAL_PATIENT","4535"
"IMMEDIATE","23619","CLINICAL_PATIENT","4535"
"IMMEDIATE","23621","CLINICAL_PATIENT","4535"
"IMMEDIATE","23631","CLINICAL_PATIENT","4535"
"IMMEDIATE","23633","CLINICAL_PATIENT","4535"
"IMMEDIATE","23634","CLINICAL_PATIENT","4535"
"IMMEDIATE","23641","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23655","CLINICAL_CONDITION","4535"
"IMMEDIATE","23658","CLINICAL_PATIENT","4535"
"IMMEDIATE","23659","CLINICAL_PATIENT","4535"
"IMMEDIATE","23660","CLINICAL_PATIENT","4535"
"IMMEDIATE","23662","CLINICAL_PATIENT","4535"
"IMMEDIATE","23676","CLINICAL_PATIENT","4535"
"IMMEDIATE","23678","CLINICAL_PATIENT","4535"
"IMMEDIATE","23681","CLINICAL_CONDITION","4535"
"IMMEDIATE","23684","CLINICAL_PATIENT","4535"
"IMMEDIATE","23687","CLINICAL_PATIENT","4535"
"IMMEDIATE","23691","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23695","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23715","CLINICAL_PATIENT","4535"
"IMMEDIATE","23720","CLINICAL_PATIENT","4535"
"IMMEDIATE","23721","CLINICAL_PATIENT","4535"
"IMMEDIATE","23725","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23727","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23731","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23754","CLINICAL_PATIENT","4535"
"IMMEDIATE","23757","CLINICAL_PATIENT","4535"
"IMMEDIATE","23758","CLINICAL_PATIENT","4535"
"IMMEDIATE","23759","CLINICAL_PATIENT","4535"
"IMMEDIATE","23763","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23764","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23769","CLINICAL_PATIENT","4535"
"IMMEDIATE","23811","CLINICAL_PATIENT","4535"
"IMMEDIATE","23821","CLINICAL_PATIENT","4535"
"IMMEDIATE","23834","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23852","CLINICAL_PATIENT","4535"
"IMMEDIATE","23868","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","23872","CLINICAL_PATIENT","4535"
"IMMEDIATE","23892","CLINICAL_PATIENT","4535"
"IMMEDIATE","23944","CLINICAL_PATIENT","4535"
"IMMEDIATE","23946","CLINICAL_CONDITION","4535"
"IMMEDIATE","23955","CLINICAL_CONDITION","4535"
"IMMEDIATE","23958","CLINICAL_CONDITION","4535"
"IMMEDIATE","23960","CLINICAL_PATIENT","4535"
"IMMEDIATE","23964","CLINICAL_PATIENT","4535"
"IMMEDIATE","23965","CLINICAL_PATIENT","4535"
"IMMEDIATE","23966","CLINICAL_PATIENT","4535"
"IMMEDIATE","23967","CLINICAL_PATIENT","4535"
"IMMEDIATE","23968","CLINICAL_PATIENT","4535"
"IMMEDIATE","23969","CLINICAL_PATIENT","4535"
"IMMEDIATE","23977","CLINICAL_PATIENT","4535"
"IMMEDIATE","23978","CLINICAL_PATIENT","4535"
"IMMEDIATE","23980","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23981","CLINICAL_TREATMENT","4535"
"IMMEDIATE","23985","CLINICAL_PATIENT","4535"
"IMMEDIATE","23987","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","23992","CLINICAL_PATIENT","4535"
"IMMEDIATE","23994","CLINICAL_PATIENT","4535"
"IMMEDIATE","24002","CLINICAL_PATIENT","4535"
"IMMEDIATE","24009","CLINICAL_PATIENT","4535"
"IMMEDIATE","24010","CLINICAL_PATIENT","4535"
"IMMEDIATE","24011","CLINICAL_PATIENT","4535"
"IMMEDIATE","24012","CLINICAL_PATIENT","4535"
"IMMEDIATE","24013","CLINICAL_PATIENT","4535"
"IMMEDIATE","24014","CLINICAL_PATIENT","4535"
"IMMEDIATE","24017","CLINICAL_PATIENT","4535"
"IMMEDIATE","24018","CLINICAL_PATIENT","4535"
"IMMEDIATE","24019","CLINICAL_PATIENT","4535"
"IMMEDIATE","24020","CLINICAL_PATIENT","4535"
"IMMEDIATE","24021","CLINICAL_PATIENT","4535"
"IMMEDIATE","24022","CLINICAL_PATIENT","4535"
"IMMEDIATE","24028","CLINICAL_CONDITION","4535"
"IMMEDIATE","24037","CLINICAL_TREATMENT","4535"
"IMMEDIATE","24058","CLINICAL_PATIENT","4535"
"IMMEDIATE","24066","CLINICAL_PATIENT","4535"
"IMMEDIATE","24067","CLINICAL_PATIENT","4535"
"IMMEDIATE","24068","CLINICAL_PATIENT","4535"
"IMMEDIATE","24069","CLINICAL_PATIENT","4535"
"IMMEDIATE","24070","CLINICAL_PATIENT","4535"
"IMMEDIATE","24071","CLINICAL_PATIENT","4535"
"IMMEDIATE","24105","CLINICAL_PATIENT","4535"
"IMMEDIATE","24134","CLINICAL_PATIENT","4535"
"IMMEDIATE","24141","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","24143","CLINICAL_PATIENT","4535"
"IMMEDIATE","24145","CLINICAL_PATIENT","4535"
"IMMEDIATE","24146","CLINICAL_PATIENT","4535"
"IMMEDIATE","24147","CLINICAL_PATIENT","4535"
"IMMEDIATE","24149","CLINICAL_PATIENT","4535"
"IMMEDIATE","24152","CLINICAL_PATIENT","4535"
"IMMEDIATE","24154","CLINICAL_TREATMENT","4535"
"IMMEDIATE","24156","POPULATION_AGE","4535"
"IMMEDIATE","24173","CLINICAL_PATIENT","4535"
"IMMEDIATE","24175","CLINICAL_PATIENT","4535"
"IMMEDIATE","24178","CLINICAL_PATIENT","4535"
"IMMEDIATE","24181","CLINICAL_PATIENT","4535"
"IMMEDIATE","24182","CLINICAL_CONDITION","4535"
"IMMEDIATE","24199","CLINICAL_TREATMENT","4535"
"IMMEDIATE","24243","CLINICAL_PATIENT","4535"
"IMMEDIATE","24296","CLINICAL_PATIENT","4535"
"IMMEDIATE","24301","CLINICAL_PATIENT","4535"
"IMMEDIATE","24302","CLINICAL_PATIENT","4535"
"IMMEDIATE","24313","CLINICAL_PATIENT","4535"
"IMMEDIATE","24314","CLINICAL_PATIENT","4535"
"IMMEDIATE","24318","CLINICAL_PATIENT","4535"
"IMMEDIATE","24319","CLINICAL_PATIENT","4535"
"IMMEDIATE","24320","CLINICAL_PATIENT","4535"
"IMMEDIATE","24325","CLINICAL_TREATMENT","4535"
"IMMEDIATE","24326","CLINICAL_TREATMENT","4535"
"IMMEDIATE","24328","CLINICAL_PATIENT","4535"
"IMMEDIATE","24331","CLINICAL_PATIENT","4535"
"IMMEDIATE","24332","CLINICAL_PATIENT","4535"
"IMMEDIATE","24333","CLINICAL_PATIENT","4535"
"IMMEDIATE","24337","CLINICAL_PATIENT","4535"
"IMMEDIATE","24338","CLINICAL_PATIENT","4535"
"IMMEDIATE","24339","CLINICAL_PATIENT","4535"
"IMMEDIATE","24344","CLINICAL_PATIENT","4535"
"IMMEDIATE","24345","CLINICAL_PATIENT","4535"
"IMMEDIATE","24347","CLINICAL_PATIENT","4535"
"IMMEDIATE","24350","CLINICAL_PATIENT","4535"
"IMMEDIATE","24392","CLINICAL_TREATMENT","4535"
"IMMEDIATE","24417","CLINICAL_PATIENT","4535"
"IMMEDIATE","24430","POPULATION_AGE","4535"
"IMMEDIATE","24433","CLINICAL_CONDITION","4535"
"IMMEDIATE","24435","CLINICAL_TREATMENT","4535"
"IMMEDIATE","24437","CLINICAL_TREATMENT","4535"
"IMMEDIATE","24444","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","24491","CLINICAL_PATIENT","4535"
"IMMEDIATE","24493","CLINICAL_PATIENT","4535"
"IMMEDIATE","24494","CLINICAL_PATIENT","4535"
"IMMEDIATE","24495","CLINICAL_PATIENT","4535"
"IMMEDIATE","24512","CLINICAL_PATIENT","4535"
"IMMEDIATE","24534","POPULATION_OTHER","4535"
"IMMEDIATE","24539","CLINICAL_PATIENT","4535"
"IMMEDIATE","24540","CLINICAL_PATIENT","4535"
"IMMEDIATE","24556","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","24558","CLINICAL_CONDITION","4535"
"IMMEDIATE","24560","CLINICAL_CONDITION","4535"
"IMMEDIATE","24562","CLINICAL_PATIENT","4535"
"IMMEDIATE","24564","CLINICAL_PATIENT","4535"
"IMMEDIATE","24566","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","24568","CLINICAL_PATIENT","4535"
"IMMEDIATE","24572","CLINICAL_PATIENT","4535"
"IMMEDIATE","24574","CLINICAL_PATIENT","4535"
"IMMEDIATE","24576","CLINICAL_PATIENT","4535"
"IMMEDIATE","24578","CLINICAL_TREATMENT","4535"
"IMMEDIATE","24584","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","24586","CLINICAL_PATIENT","4535"
"IMMEDIATE","24590","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","24599","CLINICAL_PATIENT","4535"
"IMMEDIATE","24604","CLINICAL_PATIENT","4535"
"IMMEDIATE","24605","CLINICAL_PATIENT","4535"
"IMMEDIATE","24607","CLINICAL_PATIENT","4535"
"IMMEDIATE","24611","CLINICAL_PATIENT","4535"
"IMMEDIATE","24616","CLINICAL_TREATMENT","4535"
"IMMEDIATE","24618","CLINICAL_PATIENT","4535"
"IMMEDIATE","24641","CLINICAL_PATIENT","4535"
"IMMEDIATE","24647","CLINICAL_PATIENT","4535"
"IMMEDIATE","24658","CLINICAL_PATIENT","4535"
"IMMEDIATE","24659","CLINICAL_PATIENT","4535"
"IMMEDIATE","24662","CLINICAL_PATIENT","4535"
"IMMEDIATE","24663","CLINICAL_PATIENT","4535"
"IMMEDIATE","24664","CLINICAL_PATIENT","4535"
"IMMEDIATE","24680","CLINICAL_PATIENT","4535"
"IMMEDIATE","24682","CLINICAL_PATIENT","4535"
"IMMEDIATE","24685","CLINICAL_PATIENT","4535"
"IMMEDIATE","24689","CLINICAL_PATIENT","4535"
"IMMEDIATE","24692","CLINICAL_PATIENT","4535"
"IMMEDIATE","24693","CLINICAL_PATIENT","4535"
"IMMEDIATE","24697","CLINICAL_PATIENT","4535"
"IMMEDIATE","24699","CLINICAL_PATIENT","4535"
"IMMEDIATE","24700","CLINICAL_PATIENT","4535"
"IMMEDIATE","24701","CLINICAL_PATIENT","4535"
"IMMEDIATE","24705","CLINICAL_PATIENT","4535"
"IMMEDIATE","24706","CLINICAL_PATIENT","4535"
"IMMEDIATE","24707","CLINICAL_PATIENT","4535"
"IMMEDIATE","24714","CLINICAL_PATIENT","4535"
"IMMEDIATE","24754","CLINICAL_PATIENT","4535"
"IMMEDIATE","24756","CLINICAL_PATIENT","4535"
"IMMEDIATE","24770","CLINICAL_TREATMENT","4535"
"IMMEDIATE","24771","CLINICAL_TREATMENT","4535"
"IMMEDIATE","24773","CLINICAL_TREATMENT","4535"
"IMMEDIATE","24777","CLINICAL_PATIENT","4535"
"IMMEDIATE","24779","CLINICAL_PATIENT","4535"
"IMMEDIATE","24782","CLINICAL_PATIENT","4535"
"IMMEDIATE","24783","CLINICAL_PATIENT","4535"
"IMMEDIATE","24784","CLINICAL_PATIENT","4535"
"IMMEDIATE","24786","CLINICAL_TREATMENT","4535"
"IMMEDIATE","24791","CLINICAL_PATIENT","4535"
"IMMEDIATE","24792","CLINICAL_PATIENT","4535"
"IMMEDIATE","24794","CLINICAL_PATIENT","4535"
"IMMEDIATE","24795","CLINICAL_PATIENT","4535"
"IMMEDIATE","24802","CLINICAL_PATIENT","4535"
"IMMEDIATE","24804","CLINICAL_PATIENT","4535"
"IMMEDIATE","24812","CLINICAL_TREATMENT","4535"
"IMMEDIATE","24814","CLINICAL_PATIENT","4535"
"IMMEDIATE","24816","CLINICAL_PATIENT","4535"
"IMMEDIATE","24822","CLINICAL_PATIENT","4535"
"IMMEDIATE","24824","CLINICAL_PATIENT","4535"
"IMMEDIATE","24825","CLINICAL_TREATMENT","4535"
"IMMEDIATE","24834","CLINICAL_PATIENT","4535"
"IMMEDIATE","24859","CLINICAL_PATIENT","4535"
"IMMEDIATE","24867","CLINICAL_PATIENT","4535"
"IMMEDIATE","24869","CLINICAL_TREATMENT","4535"
"IMMEDIATE","24875","CLINICAL_PATIENT","4535"
"IMMEDIATE","24888","CLINICAL_PATIENT","4535"
"IMMEDIATE","24889","CLINICAL_PATIENT","4535"
"IMMEDIATE","24890","CLINICAL_PATIENT","4535"
"IMMEDIATE","24912","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","24938","CLINICAL_PATIENT","4535"
"IMMEDIATE","24992","POPULATION_AGE","4535"
"IMMEDIATE","24995","CLINICAL_PATIENT","4535"
"IMMEDIATE","25002","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25014","CLINICAL_PATIENT","4535"
"IMMEDIATE","25016","CLINICAL_PATIENT","4535"
"IMMEDIATE","25018","CLINICAL_PATIENT","4535"
"IMMEDIATE","25029","CLINICAL_PATIENT","4535"
"IMMEDIATE","25031","CLINICAL_PATIENT","4535"
"IMMEDIATE","25033","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25034","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25038","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25054","CLINICAL_PATIENT","4535"
"IMMEDIATE","25068","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25072","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25092","CLINICAL_CONDITION","4535"
"IMMEDIATE","25154","CLINICAL_PATIENT","4535"
"IMMEDIATE","25161","CLINICAL_PATIENT","4535"
"IMMEDIATE","25163","CLINICAL_PATIENT","4535"
"IMMEDIATE","25170","POPULATION_OTHER","4535"
"IMMEDIATE","25172","CLINICAL_PATIENT","4535"
"IMMEDIATE","25174","CLINICAL_PATIENT","4535"
"IMMEDIATE","25176","CLINICAL_PATIENT","4535"
"IMMEDIATE","25186","CLINICAL_PATIENT","4535"
"IMMEDIATE","25188","CLINICAL_PATIENT","4535"
"IMMEDIATE","25189","CLINICAL_PATIENT","4535"
"IMMEDIATE","25190","CLINICAL_PATIENT","4535"
"IMMEDIATE","25199","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25201","CLINICAL_PATIENT","4535"
"IMMEDIATE","25203","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25216","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25219","CLINICAL_PATIENT","4535"
"IMMEDIATE","25221","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25222","CLINICAL_PATIENT","4535"
"IMMEDIATE","25224","CLINICAL_PATIENT","4535"
"IMMEDIATE","25272","CLINICAL_PATIENT","4535"
"IMMEDIATE","25275","CLINICAL_PATIENT","4535"
"IMMEDIATE","25276","CLINICAL_PATIENT","4535"
"IMMEDIATE","25311","CLINICAL_PATIENT","4535"
"IMMEDIATE","25313","CLINICAL_PATIENT","4535"
"IMMEDIATE","25315","CLINICAL_PATIENT","4535"
"IMMEDIATE","25317","CLINICAL_PATIENT","4535"
"IMMEDIATE","25318","CLINICAL_PATIENT","4535"
"IMMEDIATE","25321","CLINICAL_PATIENT","4535"
"IMMEDIATE","25322","CLINICAL_PATIENT","4535"
"IMMEDIATE","25332","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","25339","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25341","CLINICAL_PATIENT","4535"
"IMMEDIATE","25349","CLINICAL_CONDITION","4535"
"IMMEDIATE","25351","CLINICAL_PATIENT","4535"
"IMMEDIATE","25353","CLINICAL_PATIENT","4535"
"IMMEDIATE","25365","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25366","CLINICAL_PATIENT","4535"
"IMMEDIATE","25368","CLINICAL_PATIENT","4535"
"IMMEDIATE","25413","CLINICAL_PATIENT","4535"
"IMMEDIATE","25415","CLINICAL_PATIENT","4535"
"IMMEDIATE","25417","CLINICAL_PATIENT","4535"
"IMMEDIATE","25419","CLINICAL_PATIENT","4535"
"IMMEDIATE","25421","CLINICAL_PATIENT","4535"
"IMMEDIATE","25422","CLINICAL_PATIENT","4535"
"IMMEDIATE","25423","CLINICAL_PATIENT","4535"
"IMMEDIATE","25427","CLINICAL_PATIENT","4535"
"IMMEDIATE","25429","CLINICAL_PATIENT","4535"
"IMMEDIATE","25430","CLINICAL_PATIENT","4535"
"IMMEDIATE","25431","CLINICAL_PATIENT","4535"
"IMMEDIATE","25432","CLINICAL_PATIENT","4535"
"IMMEDIATE","25433","CLINICAL_PATIENT","4535"
"IMMEDIATE","25435","CLINICAL_PATIENT","4535"
"IMMEDIATE","25436","CLINICAL_PATIENT","4535"
"IMMEDIATE","25437","CLINICAL_PATIENT","4535"
"IMMEDIATE","25438","CLINICAL_PATIENT","4535"
"IMMEDIATE","25439","CLINICAL_PATIENT","4535"
"IMMEDIATE","25440","CLINICAL_PATIENT","4535"
"IMMEDIATE","25441","CLINICAL_PATIENT","4535"
"IMMEDIATE","25442","CLINICAL_PATIENT","4535"
"IMMEDIATE","25443","CLINICAL_PATIENT","4535"
"IMMEDIATE","25451","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","25492","CLINICAL_PATIENT","4535"
"IMMEDIATE","25496","CLINICAL_PATIENT","4535"
"IMMEDIATE","25497","CLINICAL_PATIENT","4535"
"IMMEDIATE","25500","CLINICAL_PATIENT","4535"
"IMMEDIATE","25502","CLINICAL_PATIENT","4535"
"IMMEDIATE","25503","CLINICAL_PATIENT","4535"
"IMMEDIATE","25507","CLINICAL_PATIENT","4535"
"IMMEDIATE","25509","CLINICAL_PATIENT","4535"
"IMMEDIATE","25511","CLINICAL_PATIENT","4535"
"IMMEDIATE","25553","CLINICAL_PATIENT","4535"
"IMMEDIATE","25554","CLINICAL_PATIENT","4535"
"IMMEDIATE","25558","CLINICAL_PATIENT","4535"
"IMMEDIATE","25560","CLINICAL_PATIENT","4535"
"IMMEDIATE","25575","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25577","CLINICAL_PATIENT","4535"
"IMMEDIATE","25579","CLINICAL_PATIENT","4535"
"IMMEDIATE","25582","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25590","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25625","CLINICAL_PATIENT","4535"
